Step	DeathCause	Age	Speed	Sight	ReproductiveUrge	LifeSpan	Charm	PregnancyDuration	Status	Starving	Drying
25	THIRST	4,504999	9,838876	41	44	4,985124	48	44	MOVING	22	30
25	THIRST	4,504999	8,441195	45	48	5,091156	48	45	SEARCHINGDRINK	20	27
25	THIRST	4,504999	4,990419	42	39	5,263036	36	48	SEARCHINGDRINK	21	32
25	AGE	5,004999	7,370835	42	31	5,001506	51	52	SEARCHINGFOOD	22	27
25	HUNGER	4,504999	6,298634	44	34	5,410066	88	53	SEARCHINGDRINK	18	31
25	HUNGER	4,504999	5,870755	43	34	4,671038	100	48	SEARCHINGFOOD	18	30
25	HUNGER	2,504999	6,487742	56	34	5,342542	56	40	SEARCHINGFOOD	19	28
26	HUNGER	3,504999	7,325361	41	38	4,354279	54	55	SEARCHINGFOOD	20	28
26	AGE	5,504999	8,70313	42	32	5,023549	43	42	MOVING	20	33
26	HUNGER	2,504999	5,88343	47	38	4,988317	62	47	SEARCHINGFOOD	21	27
26	HUNGER	2,504999	6,64426	54	35	5,513083	57	47	RESTING	20	32
26	AGE	5,004999	6,060882	61	42	4,644123	42	31	SEARCHINGMATE	15	31
26	AGE	5,004999	9,890077	40	42	4,916563	44	43	SEARCHINGMATE	21	28
26	AGE	5,004999	9,500293	42	48	4,847957	42	52	SEARCHINGFOOD	19	26
26	AGE	5,004999	8,547837	46	46	4,973442	47	51	SEARCHINGMATE	20	31
26	HUNGER	2,004999	5,560713	42	31	4,663741	63	53	SEARCHINGFOOD	16	26
26	HUNGER	2,004999	5,005848	40	29	5,075316	69	54	SEARCHINGFOOD	18	27
26	HUNGER	2,004999	5,524125	43	30	4,924667	71	53	SEARCHINGFOOD	18	27
26	HUNGER	2,004999	5,470864	42	34	5,193875	63	47	SEARCHINGFOOD	18	24
26	HUNGER	2,004999	5,286035	40	32	4,851585	72	53	SEARCHINGFOOD	16	27
26	HUNGER	2,004999	8,016526	54	40	5,150194	48	34	SEARCHINGFOOD	18	27
26	AGE	4,504999	9,092175	58	38	4,413803	48	35	SEARCHINGMATE	16	29
26	HUNGER	2,004999	7,526312	53	42	4,407036	47	39	SEARCHINGFOOD	16	26
26	HUNGER	3,004999	10,68341	42	29	5,670506	42	47	SEARCHINGFOOD	16	32
27	THIRST	4,504999	7,851787	68	36	4,773726	44	36	SEARCHINGDRINK	16	34
27	HUNGER	3,504999	6,313948	47	35	4,005997	87	49	SEARCHINGFOOD	15	24
27	HUNGER	2,004999	5,153984	45	38	4,803778	70	48	SEARCHINGFOOD	19	30
27	HUNGER	2,004999	5,00064	47	36	5,017996	71	44	WAITING	20	27
27	HUNGER	2,004999	4,951824	46	34	5,280252	70	47	SEARCHINGFOOD	19	31
27	HUNGER	2,004999	5,1606	45	37	4,930834	64	52	SEARCHINGFOOD	19	32
27	AGE	5,504999	9,26273	56	34	5,316226	62	45	DRINKING	22	29
27	HUNGER	3,504999	5,994968	44	31	4,83777	77	49	RESTING	17	26
27	HUNGER	2,004999	5,058182	42	35	5,52705	70	50	SEARCHINGFOOD	19	32
27	HUNGER	2,004999	5,613945	45	36	4,8866	68	52	SEARCHINGFOOD	21	30
27	HUNGER	2,004999	5,288166	44	34	5,712747	71	49	WAITING	22	30
27	HUNGER	3,004999	9,500863	54	34	5,118586	43	37	SEARCHINGFOOD	18	27
27	HUNGER	2,504999	7,993294	52	38	5,013285	41	35	SEARCHINGFOOD	16	28
27	HUNGER	3,004999	6,863379	54	39	5,59455	55	43	SEARCHINGFOOD	21	31
27	HUNGER	2,004999	9,306532	42	28	4,795958	45	38	MOVING	19	33
27	HUNGER	2,004999	9,979474	43	32	5,015916	48	46	SEARCHINGFOOD	16	30
27	HUNGER	2,004999	8,476758	42	31	4,740186	45	39	SEARCHINGFOOD	18	31
27	HUNGER	2,004999	9,996693	39	28	5,271757	41	43	SEARCHINGFOOD	18	36
27	HUNGER	3,504999	5,517596	39	38	4,80488	67	53	SEARCHINGFOOD	16	26
27	DROWN	4,004999	8,990281	70	41	4,451159	40	31	SEARCHINGMATE	15	32
27	AGE	5,504999	8,869428	58	48	5,390962	74	45	SEARCHINGDRINK	18	30
27	HUNGER	2,504999	4,955572	44	38	4,963512	68	45	SEARCHINGFOOD	19	28
27	HUNGER	5,004999	3,986518	41	40	5,646776	48	48	SEARCHINGFOOD	17	30
28	HUNGER	3,504999	7,630217	51	39	5,000799	63	40	SEARCHINGFOOD	19	28
28	HUNGER	2,004999	7,847563	52	40	5,327703	68	49	SEARCHINGFOOD	22	28
28	HUNGER	3,004999	6,755374	55	34	4,70315	47	42	SEARCHINGFOOD	21	34
28	HUNGER	4,004999	8,627442	61	37	4,619946	46	33	SEARCHINGFOOD	16	32
28	HUNGER	3,504999	6,653886	58	37	4,359535	70	42	SEARCHINGFOOD	20	32
28	DROWN	2,004999	5,923535	71	42	4,435718	42	40	SEARCHINGMATE	17	30
28	HUNGER	2,004999	5,846121	74	45	5,092099	48	41	SEARCHINGFOOD	16	33
28	HUNGER	4,504999	5,009963	71	50	4,872461	45	41	SEARCHINGFOOD	15	29
28	HUNGER	4,004999	6,07701	40	32	4,685258	70	46	WAITING	16	24
28	HUNGER	2,004999	8,410946	48	37	5,400806	70	47	MOVING	20	32
28	HUNGER	3,504999	6,454368	47	34	3,988492	73	50	SEARCHINGFOOD	14	26
29	HUNGER	4,504999	6,971989	43	37	4,911569	49	56	DRINKING	21	27
29	AGE	4,504999	7,040475	42	34	4,43876	57	59	SEARCHINGFOOD	20	28
29	AGE	5,504999	5,69214	44	34	5,408623	102	52	MOVING	18	30
29	THIRST	4,504999	6,835912	42	37	4,976942	59	52	SEARCHINGDRINK	19	32
29	AGE	4,504999	9,28443	68	43	4,270877	44	34	MOVING	18	28
29	HUNGER	3,504999	6,588084	52	40	4,669505	63	40	SEARCHINGFOOD	21	32
29	HUNGER	2,504999	7,479501	50	38	5,166536	63	52	SEARCHINGFOOD	21	29
30	AGE	4,504999	5,778547	45	33	4,179341	68	49	SEARCHINGDRINK	16	25
30	HUNGER	4,004999	5,622774	50	37	4,467656	80	43	SEARCHINGFOOD	15	26
30	HUNGER	4,004999	9,379658	45	31	5,675732	44	47	SEARCHINGFOOD	16	32
30	HUNGER	3,004999	5,768778	52	40	4,033058	84	42	SEARCHINGFOOD	14	23
30	HUNGER	2,004999	6,449821	68	40	4,877285	53	37	MOVING	19	35
30	AGE	5,504999	8,014652	62	40	5,191792	43	34	SEARCHINGDRINK	15	31
30	DROWN	1,504999	7,244752	59	39	4,655722	63	43	RESTING	17	26
30	HUNGER	2,504999	6,386816	70	37	4,378054	51	39	SEARCHINGFOOD	17	32
30	HUNGER	4,004999	9,210208	38	27	5,617256	40	42	MOVING	18	34
31	HUNGER	5,004999	7,277382	43	34	5,121891	55	51	SEARCHINGFOOD	20	27
31	AGE	4,504999	6,44965	47	40	4,413604	80	43	SEARCHINGFOOD	15	23
31	AGE	4,504999	6,487098	45	37	4,071433	81	43	SEARCHINGFOOD	15	24
31	HUNGER	3,004999	7,893426	52	39	5,661246	60	52	WAITING	20	32
31	HUNGER	4,004999	6,129014	52	37	4,669627	62	41	SEARCHINGFOOD	18	29
31	HUNGER	2,004999	7,660071	43	37	5,421228	58	61	MOVING	20	29
31	HUNGER	2,004999	7,532678	46	35	4,939077	48	58	SEARCHINGFOOD	21	28
31	HUNGER	2,004999	6,773157	44	32	4,594049	48	60	MOVING	19	29
31	HUNGER	2,004999	7,607126	41	31	5,331732	49	60	SEARCHINGFOOD	21	28
31	HUNGER	2,004999	7,894967	42	31	4,964528	50	58	SEARCHINGFOOD	21	27
31	HUNGER	2,004999	7,077535	41	34	5,061347	54	56	SEARCHINGFOOD	22	27
31	HUNGER	3,504999	5,160197	36	34	4,715189	63	53	SEARCHINGFOOD	18	25
31	HUNGER	2,504999	6,688241	64	42	5,006531	47	41	SEARCHINGFOOD	19	33
31	DROWN	1,504999	6,29436	44	37	4,105294	88	44	SEARCHINGFOOD	16	25
31	AGE	5,004999	8,785086	60	40	4,553779	39	33	SEARCHINGDRINK	18	28
31	AGE	5,004999	9,739341	71	42	4,764089	46	30	SEARCHINGFOOD	16	28
31	HUNGER	2,504999	6,018516	58	43	5,260048	47	36	SEARCHINGFOOD	18	33
31	HUNGER	2,004999	7,195508	39	40	5,148472	58	50	WAITING	18	24
31	DROWN	1,504999	5,680808	49	40	4,332423	75	42	SEARCHINGFOOD	15	22
32	THIRST	4,504999	8,774786	54	34	5,605265	41	35	SEARCHINGDRINK	16	30
32	HUNGER	2,004999	6,547293	63	37	4,557683	48	35	SEARCHINGFOOD	17	32
32	DROWN	0,4149998	8,08704	49	35	5,378372	62	44	SEARCHINGFOOD	19	30
32	HUNGER	2,004999	7,008446	62	36	4,868586	43	39	SEARCHINGFOOD	16	29
32	HUNGER	2,004999	7,596818	57	39	5,318002	49	41	SEARCHINGFOOD	17	30
32	HUNGER	4,004999	6,282817	51	35	5,042866	50	39	SEARCHINGFOOD	19	31
32	DROWN	3,504999	8,351965	58	41	5,195666	48	40	SEARCHINGFOOD	17	30
32	AGE	6,504999	5,075672	41	35	6,044225	43	51	SEARCHINGDRINK	21	27
32	HUNGER	2,004999	5,742569	38	32	5,27467	64	50	SEARCHINGFOOD	15	29
32	HUNGER	3,504999	5,121615	47	41	3,907929	73	46	WAITING	15	27
32	HUNGER	2,004999	5,320011	45	31	4,463663	74	58	SEARCHINGFOOD	15	26
32	HUNGER	2,004999	5,007379	44	36	4,86913	73	57	SEARCHINGFOOD	17	24
32	HUNGER	3,004999	7,527032	48	36	4,887886	62	44	SEARCHINGFOOD	20	31
32	HUNGER	3,504999	8,42182	56	35	4,826206	44	39	SEARCHINGFOOD	16	30
32	HUNGER	3,004999	6,04987	73	44	4,736962	46	43	SEARCHINGFOOD	17	28
32	HUNGER	3,004999	5,617942	70	47	5,096688	42	43	SEARCHINGFOOD	15	30
32	HUNGER	2,004999	7,117677	60	35	3,855535	60	44	SEARCHINGFOOD	16	26
32	HUNGER	2,004999	7,225636	54	34	4,233266	60	42	SEARCHINGFOOD	15	30
32	HUNGER	2,004999	7,753894	59	38	4,229837	66	44	SEARCHINGFOOD	16	27
32	HUNGER	2,004999	6,862994	55	39	4,094056	59	38	SEARCHINGFOOD	14	30
32	DROWN	0,2199999	7,56207	55	42	4,347378	66	47	SEARCHINGFOOD	16	29
32	HUNGER	3,504999	9,023223	42	29	4,918882	42	46	SEARCHINGFOOD	18	33
32	DROWN	0,2199999	6,686154	54	40	4,165972	62	40	SEARCHINGFOOD	15	29
32	DROWN	0,2199999	7,391729	55	37	4,567641	68	45	SEARCHINGFOOD	17	26
32	DROWN	0,2199999	6,799978	54	43	4,364773	59	46	SEARCHINGFOOD	15	26
32	DROWN	0,2249999	6,309883	50	41	4,843598	62	43	SEARCHINGFOOD	17	29
32	HUNGER	2,004999	7,160306	57	34	5,481568	62	51	SEARCHINGFOOD	22	34
32	HUNGER	2,504999	5,782682	44	37	5,084444	64	53	SEARCHINGFOOD	16	27
33	HUNGER	2,504999	7,222009	42	38	4,588371	63	51	SEARCHINGFOOD	17	27
33	AGE	5,004999	6,439956	54	37	4,703221	65	44	MOVING	20	31
33	HUNGER	2,004999	7,843898	49	31	5,115029	47	40	SEARCHINGFOOD	21	36
33	HUNGER	2,004999	7,922259	53	33	4,448438	41	45	SEARCHINGFOOD	21	35
33	HUNGER	2,504999	6,842934	47	33	4,848771	49	53	SEARCHINGFOOD	20	30
33	HUNGER	2,004999	7,22478	50	33	5,245407	59	51	SEARCHINGFOOD	21	28
33	HUNGER	2,504999	7,46612	53	35	4,35231	54	39	SEARCHINGFOOD	15	31
33	HUNGER	2,504999	6,864086	55	35	4,680374	68	45	SEARCHINGFOOD	20	32
33	HUNGER	2,004999	5,639446	53	40	4,930441	51	45	SEARCHINGFOOD	20	32
34	HUNGER	2,004999	5,485986	49	39	5,079295	57	45	SEARCHINGFOOD	20	30
34	HUNGER	2,004999	5,046835	50	41	5,200439	57	46	SEARCHINGFOOD	19	30
34	HUNGER	2,504999	6,47774	58	35	5,344953	45	41	MOVING	18	31
34	HUNGER	2,004999	7,295843	50	38	4,875142	62	44	SEARCHINGFOOD	19	28
34	DROWN	1,504999	8,516941	64	40	4,796329	68	34	SEARCHINGFOOD	14	26
34	HUNGER	2,504999	8,256551	60	40	4,803509	59	38	SEARCHINGFOOD	16	27
34	HUNGER	2,504999	7,164774	53	38	4,278273	56	39	MOVING	15	29
34	HUNGER	2,504999	7,358172	45	33	5,055102	66	51	SEARCHINGFOOD	19	25
34	DROWN	0,2649999	9,456074	67	38	5,044324	55	37	SEARCHINGFOOD	15	27
34	DROWN	2,004999	6,454887	43	42	4,437289	74	42	SEARCHINGMATE	14	24
34	HUNGER	2,504999	7,925013	60	40	4,975092	51	39	SEARCHINGFOOD	16	30
34	HUNGER	2,004999	8,357449	56	32	4,654457	43	42	SEARCHINGFOOD	17	33
34	HUNGER	2,004999	8,249887	55	37	5,041544	49	40	SEARCHINGFOOD	16	34
34	AGE	4,004999	5,573789	46	37	3,84229	82	43	WANDERING	16	24
35	HUNGER	2,004999	5,092868	49	41	4,470974	82	45	SEARCHINGFOOD	15	26
35	HUNGER	2,004999	5,523681	47	33	4,392828	77	41	SEARCHINGFOOD	15	24
35	HUNGER	2,004999	5,247659	46	34	4,601264	75	45	SEARCHINGFOOD	16	24
35	HUNGER	2,004999	5,565675	51	35	4,552516	84	42	SEARCHINGFOOD	15	25
35	HUNGER	2,004999	5,265296	48	39	4,422816	84	45	SEARCHINGFOOD	15	25
35	HUNGER	4,504999	7,167797	60	35	4,347078	40	38	SEARCHINGFOOD	17	27
35	HUNGER	4,004999	5,350028	46	37	4,159286	84	41	SEARCHINGFOOD	15	23
35	HUNGER	2,004999	6,731249	50	34	5,563575	50	37	SEARCHINGFOOD	18	30
35	HUNGER	2,004999	7,011929	50	36	5,056385	53	42	SEARCHINGFOOD	19	30
35	HUNGER	2,004999	6,546844	46	40	3,762299	83	40	SEARCHINGFOOD	15	21
35	HUNGER	2,504999	7,330538	57	34	5,155763	46	37	SEARCHINGFOOD	16	34
35	HUNGER	3,504999	6,939433	58	37	4,623804	45	36	SEARCHINGFOOD	18	35
35	HUNGER	2,504999	8,630784	59	34	5,372012	46	44	SEARCHINGFOOD	18	32
35	HUNGER	2,504999	5,026766	48	37	4,518833	84	42	SEARCHINGFOOD	15	23
35	HUNGER	3,504999	7,162614	64	41	4,938658	44	42	SEARCHINGFOOD	17	34
35	HUNGER	3,004999	7,357111	47	39	4,455708	55	46	SEARCHINGFOOD	19	24
35	HUNGER	2,504999	6,094191	49	38	3,834477	85	41	SEARCHINGFOOD	15	22
35	HUNGER	3,004999	6,724921	55	38	4,646152	43	36	SEARCHINGFOOD	19	32
35	HUNGER	2,004999	7,144258	50	42	4,733202	65	39	SEARCHINGFOOD	18	27
35	HUNGER	2,004999	7,748376	53	43	4,468795	59	45	SEARCHINGFOOD	15	28
36	HUNGER	2,504999	6,548697	44	34	5,488784	53	38	SEARCHINGFOOD	17	32
36	HUNGER	2,004999	9,319587	39	28	5,60124	39	43	SEARCHINGFOOD	18	32
36	HUNGER	2,004999	10,01297	37	27	5,287601	47	38	SEARCHINGFOOD	17	34
36	HUNGER	2,004999	9,113854	41	28	4,875298	40	39	SEARCHINGFOOD	17	32
36	HUNGER	2,004999	7,278273	57	41	4,429309	70	34	SEARCHINGFOOD	16	26
36	HUNGER	2,004999	8,0288	56	42	4,016291	69	39	SEARCHINGFOOD	14	24
36	HUNGER	2,004999	8,231388	67	38	4,118637	61	38	SEARCHINGFOOD	16	27
36	HUNGER	2,004999	7,785571	62	41	4,322045	62	39	SEARCHINGFOOD	14	25
36	HUNGER	2,504999	8,050682	52	36	4,745708	44	38	SEARCHINGFOOD	17	31
36	AGE	4,504999	5,360027	48	36	4,024294	78	49	SEARCHINGFOOD	15	26
36	DROWN	4,004999	5,602653	73	46	4,514661	45	43	SEARCHINGMATE	15	30
36	HUNGER	2,504999	8,154292	57	32	4,772219	45	41	SEARCHINGFOOD	15	34
36	DROWN	1,504999	5,646037	44	37	4,290351	82	41	SEARCHINGFOOD	15	25
36	THIRST	4,504999	8,16095	45	37	5,244712	69	45	SEARCHINGDRINK	22	31
36	THIRST	4,504999	8,592104	54	35	5,234685	67	44	SEARCHINGDRINK	22	28
36	DROWN	5,004999	7,638626	56	41	4,6917	46	40	SEARCHINGMATE	16	28
36	HUNGER	3,004999	6,849973	50	34	4,759226	69	43	SEARCHINGFOOD	20	33
36	HUNGER	4,504999	5,958167	53	34	4,642148	79	47	SEARCHINGFOOD	15	24
37	HUNGER	3,504999	7,456479	63	38	4,444761	47	41	SEARCHINGFOOD	16	30
37	HUNGER	3,504999	7,25514	58	39	5,189245	63	48	SEARCHINGFOOD	23	30
37	AGE	5,004999	8,160154	52	37	4,754025	41	35	SEARCHINGDRINK	15	26
37	HUNGER	4,504999	8,125795	47	40	5,541261	66	53	SEARCHINGFOOD	23	27
37	AGE	5,504999	6,838588	57	39	5,068444	59	42	SEARCHINGDRINK	21	32
37	HUNGER	2,504999	7,135898	51	37	4,422564	59	38	SEARCHINGFOOD	16	27
37	HUNGER	2,504999	7,600028	49	38	4,65077	66	43	SEARCHINGFOOD	15	24
37	HUNGER	4,004999	6,285817	66	41	4,314199	49	36	SEARCHINGFOOD	17	31
37	AGE	6,004999	8,662528	49	36	5,604991	40	34	SEARCHINGDRINK	16	31
37	HUNGER	3,504999	7,368571	50	38	5,583345	65	46	SEARCHINGFOOD	20	31
38	HUNGER	3,504999	7,849245	56	33	4,383671	57	37	SEARCHINGFOOD	16	29
38	HUNGER	3,504999	7,16007	43	33	4,90784	63	50	SEARCHINGFOOD	19	30
38	HUNGER	2,004999	9,39474	54	39	5,592053	58	44	MOVING	21	30
38	HUNGER	3,004999	7,080481	53	39	4,767766	67	41	SEARCHINGFOOD	17	25
38	HUNGER	2,004999	7,892181	47	39	5,156819	58	48	SEARCHINGFOOD	21	28
38	HUNGER	3,504999	6,716892	55	34	5,49138	62	48	SEARCHINGFOOD	21	33
38	HUNGER	3,504999	6,951385	56	34	5,40346	60	51	SEARCHINGFOOD	23	32
39	HUNGER	2,004999	6,233034	47	39	4,556733	87	47	SEARCHINGFOOD	15	25
39	HUNGER	2,004999	5,901131	55	34	4,63532	82	40	SEARCHINGFOOD	15	25
39	HUNGER	2,004999	6,62843	51	34	3,948832	78	45	SEARCHINGFOOD	14	23
39	HUNGER	2,004999	6,268136	53	34	4,309152	90	46	SEARCHINGFOOD	15	23
39	HUNGER	2,004999	5,491714	50	34	3,818628	77	48	MOVING	14	22
39	HUNGER	2,004999	5,932256	50	34	4,459857	79	47	SEARCHINGFOOD	14	22
39	HUNGER	4,504999	5,34509	63	45	5,128234	42	47	SEARCHINGFOOD	15	28
39	HUNGER	2,004999	5,980218	53	33	4,645571	81	42	SEARCHINGFOOD	16	24
39	DROWN	0,3099999	7,444508	48	38	4,92055	75	40	SEARCHINGFOOD	15	28
39	HUNGER	4,004999	7,988445	52	38	4,329608	59	40	SEARCHINGFOOD	14	27
39	HUNGER	3,504999	8,720147	56	31	5,016927	49	38	SEARCHINGFOOD	15	29
39	HUNGER	2,004999	5,496778	49	38	4,379632	78	46	SEARCHINGFOOD	14	27
39	HUNGER	4,004999	8,367775	49	35	5,09007	43	44	SEARCHINGFOOD	19	37
39	HUNGER	2,004999	5,564472	46	41	4,585556	80	48	SEARCHINGFOOD	16	24
39	HUNGER	2,004999	5,234931	45	38	3,965827	81	47	SEARCHINGFOOD	14	27
40	HUNGER	3,504999	6,560774	53	37	5,510962	55	44	SEARCHINGFOOD	17	31
40	THIRST	4,504999	7,488492	41	35	5,268127	52	61	EATING	21	31
40	DROWN	4,004999	6,79596	63	36	5,071094	49	37	SEARCHINGFOOD	17	33
40	DROWN	3,004999	10,01188	38	25	5,281258	47	43	SEARCHINGFOOD	19	36
40	DROWN	0,5199997	6,560853	44	34	4,677657	65	45	SEARCHINGFOOD	16	26
40	AGE	4,504999	7,870433	44	43	4,376702	57	47	SEARCHINGFOOD	20	24
40	HUNGER	4,004999	7,51825	45	34	4,710318	61	48	SEARCHINGFOOD	19	27
40	THIRST	4,504999	7,368218	44	43	4,979715	58	55	SEARCHINGDRINK	18	25
40	HUNGER	2,004999	7,134086	56	44	4,889957	67	45	SEARCHINGFOOD	16	30
40	HUNGER	4,004999	7,844597	45	38	5,134817	63	43	SEARCHINGFOOD	19	29
40	HUNGER	4,004999	7,11852	47	33	4,765355	43	45	RESTING	21	36
40	HUNGER	2,004999	5,442121	43	39	3,861009	84	44	SEARCHINGFOOD	15	23
41	HUNGER	2,004999	6,371183	47	34	4,153436	86	40	SEARCHINGFOOD	16	27
41	HUNGER	2,004999	5,582297	45	38	4,320107	80	41	SEARCHINGFOOD	15	24
41	THIRST	4,504999	5,075979	38	36	4,890634	67	50	SEARCHINGDRINK	18	26
41	HUNGER	2,504999	8,522111	51	37	5,678904	68	40	SEARCHINGFOOD	21	27
41	AGE	5,004999	6,583918	65	42	4,591129	49	40	MOVING	18	31
41	DROWN	0,7399995	5,286958	48	38	3,912977	89	44	SEARCHINGFOOD	16	27
41	AGE	4,504999	7,983298	59	35	4,356226	62	41	SEARCHINGDRINK	16	26
41	HUNGER	2,004999	5,011683	49	36	4,74614	80	40	SEARCHINGFOOD	14	24
41	HUNGER	2,004999	6,03299	47	33	4,35416	81	41	SEARCHINGFOOD	16	25
41	HUNGER	2,004999	5,582122	48	36	4,193794	84	43	SEARCHINGFOOD	16	24
41	AGE	4,504999	7,959586	58	36	4,318186	57	42	SEARCHINGFOOD	15	26
41	AGE	4,504999	7,872869	50	33	4,418091	55	40	SEARCHINGFOOD	15	30
41	HUNGER	2,504999	6,035223	46	38	4,335609	82	44	SEARCHINGFOOD	16	25
41	THIRST	4,504999	6,354517	56	39	5,587094	65	48	SEARCHINGDRINK	22	31
41	HUNGER	3,504999	7,484121	55	41	4,445498	61	45	SEARCHINGFOOD	17	26
41	HUNGER	3,504999	9,015328	39	27	5,473808	46	42	SEARCHINGFOOD	19	37
41	HUNGER	4,004999	5,420154	51	39	3,717758	79	46	SEARCHINGFOOD	15	25
41	HUNGER	2,004999	9,159708	61	40	4,584015	50	34	SEARCHINGFOOD	15	28
41	HUNGER	2,004999	6,780312	53	38	5,442729	45	41	SEARCHINGFOOD	21	31
41	HUNGER	2,004999	7,040507	56	39	5,443946	43	43	SEARCHINGFOOD	19	34
41	HUNGER	2,004999	6,969014	53	34	4,874649	48	42	SEARCHINGFOOD	21	36
41	HUNGER	2,004999	6,929467	53	41	4,761117	46	41	SEARCHINGFOOD	18	35
41	HUNGER	2,004999	7,773052	51	36	5,056253	43	39	SEARCHINGFOOD	19	35
42	DROWN	0,8299994	7,138044	52	31	4,258811	69	37	SEARCHINGFOOD	16	29
42	THIRST	4,504999	7,769347	49	32	5,011091	47	46	MOVING	22	34
42	AGE	5,004999	8,352911	44	43	4,565176	63	48	RESTING	18	26
42	THIRST	4,504999	7,581016	52	36	5,409528	60	50	SEARCHINGDRINK	21	29
42	THIRST	4,504999	8,658721	45	32	5,227575	60	52	SEARCHINGDRINK	19	28
42	THIRST	4,504999	8,552971	51	32	5,453433	62	52	SEARCHINGDRINK	20	27
42	THIRST	4,504999	7,8557	51	36	4,866709	64	50	SEARCHINGDRINK	21	25
42	HUNGER	3,504999	7,999647	48	39	4,726621	68	43	SEARCHINGFOOD	16	27
42	HUNGER	2,004999	5,71748	48	37	4,684237	87	37	SEARCHINGFOOD	14	26
42	HUNGER	2,004999	6,038739	43	41	4,33346	85	38	SEARCHINGFOOD	16	25
42	HUNGER	2,004999	5,851692	40	41	4,114955	79	41	SEARCHINGFOOD	15	25
42	HUNGER	2,004999	6,312585	47	37	3,905482	78	38	SEARCHINGFOOD	13	24
42	HUNGER	2,004999	6,571249	40	42	4,114271	86	44	SEARCHINGFOOD	15	26
42	HUNGER	2,004999	6,402019	47	39	4,721457	81	44	SEARCHINGFOOD	15	26
42	HUNGER	2,504999	5,91322	44	41	3,626889	85	41	WAITING	17	26
42	HUNGER	2,504999	6,099667	48	36	4,093651	88	42	SEARCHINGFOOD	17	26
42	HUNGER	2,004999	5,505466	47	40	4,625462	82	39	SEARCHINGFOOD	14	25
42	DROWN	0,9299993	5,96762	51	38	4,266903	82	45	SEARCHINGFOOD	16	25
42	THIRST	4,504999	5,733135	44	37	5,630239	49	46	SEARCHINGDRINK	21	31
42	THIRST	4,504999	7,424098	46	38	4,540917	55	47	SEARCHINGDRINK	20	31
42	THIRST	4,504999	7,839499	42	32	5,287551	63	45	SEARCHINGDRINK	22	30
43	HUNGER	4,004999	6,884209	48	37	4,924375	58	41	DRINKING	17	31
43	HUNGER	2,004999	7,539124	47	31	5,466729	55	55	SEARCHINGFOOD	22	31
43	HUNGER	5,004999	8,26892	44	39	5,192267	57	53	SEARCHINGFOOD	17	28
43	HUNGER	2,504999	5,788354	42	40	4,159599	87	40	SEARCHINGFOOD	15	24
43	DROWN	0,8899993	8,470544	50	37	4,982951	58	41	SEARCHINGFOOD	20	30
43	HUNGER	2,004999	6,954635	49	36	5,465306	54	50	SEARCHINGFOOD	23	33
43	DROWN	1,504999	6,897873	48	34	4,27125	76	38	SEARCHINGFOOD	16	25
43	AGE	4,504999	6,264504	46	41	4,469128	80	40	SEARCHINGFOOD	14	25
43	HUNGER	3,504999	8,257123	50	39	5,069751	59	41	SEARCHINGFOOD	21	28
43	HUNGER	4,504999	6,500059	48	33	5,588189	55	42	SEARCHINGFOOD	16	31
43	AGE	5,004999	7,105786	48	35	4,991742	47	38	MOVING	22	33
44	HUNGER	2,004999	8,074666	60	36	4,760595	58	40	SEARCHINGFOOD	15	29
44	HUNGER	2,004999	8,297937	55	39	4,647053	55	45	SEARCHINGFOOD	16	26
44	AGE	5,004999	7,937576	44	35	4,851072	58	50	SEARCHINGFOOD	22	28
44	AGE	5,004999	7,983203	43	32	4,63481	62	48	EATING	21	30
44	AGE	5,004999	5,674798	48	42	4,867671	56	42	EATING	19	33
44	HUNGER	3,504999	6,15963	43	36	4,318035	75	40	SEARCHINGFOOD	14	27
44	AGE	5,504999	5,87641	42	32	5,22017	71	48	SEARCHINGFOOD	18	24
44	HUNGER	5,004999	7,637064	44	31	5,224187	57	50	SEARCHINGFOOD	22	28
44	HUNGER	4,004999	9,495748	43	25	4,880619	42	39	SEARCHINGDRINK	20	36
45	AGE	4,504999	7,835114	67	39	4,464788	64	34	WAITING	15	27
45	DROWN	2,004999	7,60762	48	37	4,066219	76	45	SEARCHINGFOOD	17	31
45	HUNGER	2,004999	8,511914	47	39	5,201746	64	43	SEARCHINGFOOD	22	29
45	HUNGER	2,004999	7,910088	48	34	4,941455	64	44	SEARCHINGFOOD	20	27
45	HUNGER	4,004999	8,050768	46	35	5,182037	66	41	SEARCHINGFOOD	19	31
46	HUNGER	2,004999	8,834025	48	33	5,718727	68	43	WAITING	21	28
46	HUNGER	2,004999	8,257148	48	36	5,332741	69	45	WAITING	23	29
46	HUNGER	2,004999	5,328076	44	33	3,831194	88	41	RESTING	15	23
46	HUNGER	2,004999	6,249807	42	39	4,168715	79	42	SEARCHINGFOOD	14	23
46	HUNGER	2,004999	5,360506	49	34	4,101671	87	42	SEARCHINGFOOD	15	24
46	HUNGER	2,004999	5,845775	50	36	4,36894	85	44	SEARCHINGFOOD	16	23
46	HUNGER	2,004999	5,62264	43	33	4,112442	88	38	SEARCHINGFOOD	16	26
46	HUNGER	2,004999	7,075455	52	33	4,538273	74	42	SEARCHINGFOOD	17	28
46	HUNGER	3,504999	5,220632	47	37	4,553156	75	43	SEARCHINGFOOD	16	24
46	HUNGER	2,504999	7,73614	45	35	5,728221	47	48	SEARCHINGFOOD	17	30
